Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
8/4/2020,ID-KR,Kepulauan Riau,0,0,0,0,494,20,324,150,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,256.04,0.00,10.37,1.04,4.05%,65.59%,1.00,1.00
8/4/2020,ID-LA,Lampung,0,0,1,-1,297,13,212,72,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,32.65,0.00,1.43,0.14,4.38%,71.38%,0.00,1.00
8/4/2020,ID-MA,Maluku,11,0,6,5,1146,24,757,365,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,5.96,620.43,0.00,12.99,1.30,2.09%,66.06%,,1.00
8/4/2020,ID-MU,Maluku Utara,6,0,216,-210,1578,50,563,965,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,4.59,1206.60,0.00,38.23,3.82,3.17%,35.68%,1.20,1.00
8/4/2020,ID-NB,Nusa Tenggara Barat,21,2,11,8,2171,119,1330,722,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.98,411.94,0.38,22.58,2.26,5.48%,61.26%,0.60,1.00
8/4/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,151,1,120,30,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,27.90,0.00,0.18,0.02,0.66%,79.47%,1.00,1.00
8/4/2020,ID-PA,Papua,50,0,47,3,3164,34,1449,1681,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,11.52,728.97,0.00,7.83,0.78,1.07%,45.80%,,1.00
8/4/2020,ID-PB,Papua Barat,11,0,9,2,471,6,305,160,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,9.64,412.90,0.00,5.26,0.53,1.27%,64.76%,,1.00
8/4/2020,ID-RI,Riau,69,0,12,57,578,13,346,219,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,11.36,95.16,0.00,2.14,0.21,2.25%,59.86%,1.38,0.00
8/4/2020,ID-SR,Sulawesi Barat,3,0,3,0,242,5,150,87,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.92,155.13,0.00,3.21,0.32,2.07%,61.98%,3.00,0.00
8/4/2020,ID-SN,Sulawesi Selatan,115,7,139,-31,9812,324,6764,2724,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,12.20,1040.85,0.74,34.37,3.44,3.30%,68.94%,1.19,
8/4/2020,ID-ST,Sulawesi Tengah,0,0,2,-2,213,7,191,15,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,72.07,0.00,2.37,0.24,3.29%,89.67%,1.00,1.00
8/4/2020,ID-SG,Sulawesi Tenggara,68,0,73,-5,857,14,600,243,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,25.80,325.18,0.00,5.31,0.53,1.63%,70.01%,34.00,0.00
8/4/2020,ID-SA,Sulawesi Utara,29,0,37,-8,2775,135,1395,1245,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,10.98,1050.39,0.00,51.10,5.11,4.86%,50.27%,0.37,0.00
8/4/2020,ID-SB,Sumatera Barat,13,0,3,10,987,34,778,175,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,2.36,178.83,0.00,6.16,0.62,3.44%,78.82%,0.76,1.00
8/4/2020,ID-SS,Sumatera Selatan,35,0,26,9,3490,169,1890,1431,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.26,424.70,0.00,20.57,2.06,4.84%,54.15%,3.18,0.00
8/4/2020,ID-SU,Sumatera Utara,68,6,64,-2,4261,209,1727,2325,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.57,286.46,0.40,14.05,1.41,4.90%,40.53%,1.19,3.00
8/5/2020,ID-AC,Aceh,2,1,0,1,442,18,92,332,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.38,84.23,0.19,3.43,0.34,4.07%,20.81%,0.29,
8/5/2020,ID-BA,Bali,39,0,3,36,3613,21,1057,2535,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,9.25,856.94,0.00,4.98,0.50,0.58%,29.26%,0.80,1.00
8/5/2020,ID-BT,Banten,23,0,13,10,1907,104,1589,214,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.15,177.85,0.00,9.70,0.97,5.45%,83.32%,0.70,1.00
8/5/2020,ID-BE,Bengkulu,1,0,17,-16,239,20,135,84,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,119.53,0.00,10.00,1.00,8.37%,56.49%,0.33,0.00
8/5/2020,ID-JK,DKI Jakarta,354,14,379,-39,23380,896,14845,7639,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,32.64,2155.60,1.29,82.61,8.26,3.83%,63.49%,0.86,1.00
8/5/2020,ID-YO,Daerah Istimewa Yogyakarta,17,0,29,-12,800,21,477,302,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,4.68,220.32,0.00,5.78,0.58,2.63%,59.63%,1.42,1.00
8/5/2020,ID-GO,Gorontalo,40,0,31,9,1426,37,792,597,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,33.88,1207.81,0.00,31.34,3.13,2.59%,55.54%,0.62,0.00
8/5/2020,IDN,Indonesia,1815,64,1839,-88,116871,5452,73889,37530,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,6.84,440.71,0.24,20.56,2.06,4.66%,63.22%,0.94,0.74
8/5/2020,ID-JA,Jambi,5,0,0,5,193,5,120,68,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,1.43,55.25,0.00,1.43,0.14,2.59%,62.18%,0.26,1.00
8/5/2020,ID-JB,Jawa Barat,140,1,17,122,7324,220,4366,2738,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,3.10,162.17,0.02,4.87,0.49,3.00%,59.61%,1.15,
8/5/2020,ID-JT,Jawa Tengah,148,15,195,-62,13046,987,8321,3738,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,4.07,358.76,0.41,27.14,2.71,7.57%,63.78%,2.47,15.00
8/5/2020,ID-JI,Jawa Timur,414,11,347,56,23768,2091,16347,5330,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,10.23,587.17,0.27,51.66,5.17,8.80%,68.78%,1.06,0.58
8/5/2020,ID-KB,Kalimantan Barat,0,0,0,0,387,4,371,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,71.37,0.00,0.74,0.07,1.03%,95.87%,1.00,1.00
8/5/2020,ID-KS,Kalimantan Selatan,54,0,95,-41,6411,297,3704,2410,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,13.42,1593.57,0.00,73.82,7.38,4.63%,57.78%,0.45,0.00
8/5/2020,ID-KT,Kalimantan Tengah,5,0,27,-22,1849,91,1305,453,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.95,719.37,0.00,35.40,3.54,4.92%,70.58%,0.09,1.00
8/5/2020,ID-KI,Kalimantan Timur,67,0,56,11,1665,42,1035,588,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,18.86,468.72,0.00,11.82,1.18,2.52%,62.16%,1.12,0.00
8/5/2020,ID-KU,Kalimantan Utara,0,0,0,0,287,2,265,20,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,442.62,0.00,3.08,0.31,0.70%,92.33%,0.00,1.00
8/5/2020,ID-BB,Kepulauan Bangka Belitung,1,0,7,-6,198,2,183,13,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,143.50,0.00,1.45,0.14,1.01%,92.42%,,1.00
8/5/2020,ID-KR,Kepulauan Riau,7,3,0,4,501,23,324,154,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,3.63,259.67,1.55,11.92,1.19,4.59%,64.67%,,
8/5/2020,ID-LA,Lampung,1,0,3,-2,298,13,215,70,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,32.76,0.00,1.43,0.14,4.36%,72.15%,,1.00
8/5/2020,ID-MA,Maluku,29,0,12,17,1175,24,769,382,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,15.70,636.13,0.00,12.99,1.30,2.04%,65.45%,2.64,1.00
8/5/2020,ID-MU,Maluku Utara,7,0,201,-194,1585,50,764,771,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,5.35,1211.96,0.00,38.23,3.82,3.15%,48.20%,1.17,1.00
8/5/2020,ID-NB,Nusa Tenggara Barat,26,2,29,-5,2197,121,1359,717,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.93,416.87,0.38,22.96,2.30,5.51%,61.86%,1.24,1.00
8/5/2020,ID-NT,Nusa Tenggara Timur,1,0,9,-8,152,1,129,22,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.18,28.09,0.00,0.18,0.02,0.66%,84.87%,,1.00
8/5/2020,ID-PA,Papua,11,0,27,-16,3175,34,1476,1665,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,2.53,731.51,0.00,7.83,0.78,1.07%,46.49%,0.22,1.00
8/5/2020,ID-PB,Papua Barat,10,0,2,8,481,6,307,168,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,8.77,421.67,0.00,5.26,0.53,1.25%,63.83%,0.91,1.00
8/5/2020,ID-RI,Riau,28,0,4,24,606,13,350,243,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,4.61,99.77,0.00,2.14,0.21,2.15%,57.76%,0.41,1.00
8/5/2020,ID-SR,Sulawesi Barat,3,0,1,2,245,5,151,89,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.92,157.05,0.00,3.21,0.32,2.04%,61.63%,1.00,1.00
8/5/2020,ID-SN,Sulawesi Selatan,127,1,155,-29,9939,325,6919,2695,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,13.47,1054.32,0.11,34.48,3.45,3.27%,69.61%,1.10,0.14
8/5/2020,ID-ST,Sulawesi Tengah,2,0,1,1,215,7,192,16,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,72.74,0.00,2.37,0.24,3.26%,89.30%,,1.00
8/5/2020,ID-SG,Sulawesi Tenggara,35,2,8,25,892,16,608,268,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,13.28,338.46,0.76,6.07,0.61,1.79%,68.16%,0.51,
8/5/2020,ID-SA,Sulawesi Utara,19,0,35,-16,2794,135,1430,1229,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,7.19,1057.58,0.00,51.10,5.11,4.83%,51.18%,0.66,1.00
8/5/2020,ID-SB,Sumatera Barat,19,0,3,16,1006,34,781,191,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,3.44,182.27,0.00,6.16,0.62,3.38%,77.63%,1.46,1.00
8/5/2020,ID-SS,Sumatera Selatan,62,6,25,31,3552,175,1915,1462,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.54,432.25,0.73,21.30,2.13,4.93%,53.91%,1.77,
8/5/2020,ID-SU,Sumatera Utara,130,2,74,54,4391,211,1801,2379,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,8.74,295.20,0.13,14.18,1.42,4.81%,41.02%,1.91,0.33
8/6/2020,ID-AC,Aceh,41,0,1,40,483,18,93,372,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,7.81,92.05,0.00,3.43,0.34,3.73%,19.25%,20.50,0.00
8/6/2020,ID-BA,Bali,27,0,17,10,3640,21,1074,2545,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,6.40,863.34,0.00,4.98,0.50,0.58%,29.51%,0.69,1.00
8/6/2020,ID-BT,Banten,32,2,13,17,1939,106,1602,231,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.98,180.84,0.19,9.89,0.99,5.47%,82.62%,1.39,
8/6/2020,ID-BE,Bengkulu,1,0,0,1,240,20,135,85,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,120.03,0.00,10.00,1.00,8.33%,56.25%,1.00,1.00
8/6/2020,ID-JK,DKI Jakarta,556,13,248,295,23936,909,15093,7934,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,51.26,2206.87,1.20,83.81,8.38,3.80%,63.06%,1.57,0.93
8/6/2020,ID-YO,Daerah Istimewa Yogyakarta,18,0,20,-2,818,21,497,300,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,4.96,225.28,0.00,5.78,0.58,2.57%,60.76%,1.06,1.00
8/6/2020,ID-GO,Gorontalo,4,0,121,-117,1430,37,913,480,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,3.39,1211.20,0.00,31.34,3.13,2.59%,63.85%,0.10,1.00
8/6/2020,IDN,Indonesia,1882,69,1756,57,118753,5521,75645,37587,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,7.10,447.81,0.26,20.82,2.08,4.65%,63.70%,1.04,1.08
8/6/2020,ID-JA,Jambi,0,0,0,0,193,5,120,68,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,55.25,0.00,1.43,0.14,2.59%,62.18%,0.00,1.00
8/6/2020,ID-JB,Jawa Barat,89,1,43,45,7413,221,4409,2783,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.97,164.14,0.02,4.89,0.49,2.98%,59.48%,0.64,1.00
8/6/2020,ID-JT,Jawa Tengah,116,20,217,-121,13162,1007,8538,3617,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,3.19,361.95,0.55,27.69,2.77,7.65%,64.87%,0.78,1.33
8/6/2020,ID-JI,Jawa Timur,265,19,490,-244,24033,2110,16837,5086,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.55,593.71,0.47,52.13,5.21,8.78%,70.06%,0.64,1.73
8/6/2020,ID-KB,Kalimantan Barat,7,0,0,7,394,4,371,19,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.29,72.66,0.00,0.74,0.07,1.02%,94.16%,,1.00
8/6/2020,ID-KS,Kalimantan Selatan,67,0,25,42,6478,297,3729,2452,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,16.65,1610.22,0.00,73.82,7.38,4.58%,57.56%,1.24,1.00
8/6/2020,ID-KT,Kalimantan Tengah,25,4,7,14,1874,95,1312,467,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,9.73,729.10,1.56,36.96,3.70,5.07%,70.01%,5.00,
8/6/2020,ID-KI,Kalimantan Timur,36,1,46,-11,1701,43,1081,577,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,10.13,478.86,0.28,12.11,1.21,2.53%,63.55%,0.54,
8/6/2020,ID-KU,Kalimantan Utara,4,0,0,4,291,2,265,24,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,6.17,448.79,0.00,3.08,0.31,0.69%,91.07%,,1.00
8/6/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,198,2,183,13,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,143.50,0.00,1.45,0.14,1.01%,92.42%,0.00,1.00
8/6/2020,ID-KR,Kepulauan Riau,0,0,0,0,501,23,324,154,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,259.67,0.00,11.92,1.19,4.59%,64.67%,0.00,0.00
8/6/2020,ID-LA,Lampung,1,0,4,-3,299,13,219,67,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,32.87,0.00,1.43,0.14,4.35%,73.24%,1.00,1.00
8/6/2020,ID-MA,Maluku,46,2,11,33,1221,26,780,415,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,24.90,661.04,1.08,14.08,1.41,2.13%,63.88%,1.59,
8/6/2020,ID-MU,Maluku Utara,7,0,88,-81,1592,50,852,690,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,5.35,1217.31,0.00,38.23,3.82,3.14%,53.52%,1.00,1.00
8/6/2020,ID-NB,Nusa Tenggara Barat,27,1,15,11,2224,122,1374,728,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.12,421.99,0.19,23.15,2.31,5.49%,61.78%,1.04,0.50
8/6/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,152,1,129,22,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,28.09,0.00,0.18,0.02,0.66%,84.87%,0.00,1.00
8/6/2020,ID-PA,Papua,17,1,49,-33,3192,35,1525,1632,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,3.92,735.42,0.23,8.06,0.81,1.10%,47.78%,1.55,
8/6/2020,ID-PB,Papua Barat,11,0,39,-28,492,6,346,140,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,9.64,431.31,0.00,5.26,0.53,1.22%,70.33%,1.10,1.00
8/6/2020,ID-RI,Riau,15,0,11,4,621,13,361,247,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,2.47,102.24,0.00,2.14,0.21,2.09%,58.13%,0.54,1.00
8/6/2020,ID-SR,Sulawesi Barat,20,0,0,20,265,5,151,109,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,12.82,169.87,0.00,3.21,0.32,1.89%,56.98%,6.67,1.00
8/6/2020,ID-SN,Sulawesi Selatan,179,1,75,103,10118,326,6994,2798,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,18.99,1073.31,0.11,34.58,3.46,3.22%,69.12%,1.41,1.00
8/6/2020,ID-ST,Sulawesi Tengah,0,0,2,-2,215,7,194,14,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,72.74,0.00,2.37,0.24,3.26%,90.23%,0.00,1.00
8/6/2020,ID-SG,Sulawesi Tenggara,59,0,56,3,951,16,664,271,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,22.39,360.85,0.00,6.07,0.61,1.68%,69.82%,1.69,0.00
8/6/2020,ID-SA,Sulawesi Utara,28,1,31,-4,2822,136,1461,1225,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,10.60,1068.18,0.38,51.48,5.15,4.82%,51.77%,1.47,
8/6/2020,ID-SB,Sumatera Barat,32,0,12,20,1038,34,793,211,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,5.80,188.07,0.00,6.16,0.62,3.28%,76.40%,1.68,1.00
8/6/2020,ID-SS,Sumatera Selatan,50,4,94,-48,3602,179,2009,1414,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.08,438.33,0.49,21.78,2.18,4.97%,55.77%,0.81,0.67
8/6/2020,ID-SU,Sumatera Utara,86,1,68,17,4477,212,1869,2396,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.78,300.98,0.07,14.25,1.43,4.74%,41.75%,0.66,0.50
8/7/2020,ID-AC,Aceh,53,0,0,53,536,18,93,425,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,10.10,102.15,0.00,3.43,0.34,3.36%,17.35%,1.29,1.00
8/7/2020,ID-BA,Bali,38,0,9,29,3678,21,1083,2574,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,9.01,872.36,0.00,4.98,0.50,0.57%,29.45%,1.41,1.00
8/7/2020,ID-BT,Banten,34,0,15,19,1973,106,1617,250,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,3.17,184.01,0.00,9.89,0.99,5.37%,81.96%,1.06,0.00
8/7/2020,ID-BE,Bengkulu,0,0,13,-13,240,20,148,72,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,120.03,0.00,10.00,1.00,8.33%,61.67%,0.00,1.00
